date,location_key,truth_value,cumulative_deceased_age_0,cumulative_deceased_age_5,cumulative_deceased_age_4,cumulative_confirmed_male,cumulative_confirmed_female,new_confirmed,cumulative_confirmed,cumulative_deceased,new_deceased,search_trends_hypoxemia,search_trends_phlegm,search_trends_pneumonia,search_trends_common_cold,search_trends_nasal_congestion,search_trends_cough,new_hospitalized_patients,current_hospitalized_patients,current_intensive_care_patients,cumulative_hospitalized_patients,cumulative_vaccine_doses_administered_pfizer,cumulative_vaccine_doses_administered_moderna,cumulative_vaccine_doses_administered_janssen,cumulative_persons_fully_vaccinated_pfizer,cumulative_vaccine_doses_administered,cumulative_persons_fully_vaccinated_janssen,cumulative_persons_vaccinated,cumulative_persons_fully_vaccinated_moderna,cumulative_persons_fully_vaccinated,average_temperature_celsius,dew_point,mobility_workplaces,search_trends_pain,search_trends_infection,stringency_index,vaccination_policy
2021-11-27,US_OK,3620,,,,,,0.0,662220.0,10879.0,0.0,0.34,1.16,1.57,14.75,3.32,8.63,97.0,529.0,171.0,77143.0,2724067.0,1962785.0,134535.0,1102177.0,4822388.0,129667.0,2466343.0,798331.0,2030324.0,10.322222,-4.177778,-12.0,34.0,21.5,41.67,5.0
2021-11-27,US_OR,3423,,,,,,0.0,387485.0,5116.0,0.0,0.24,0.48,0.73,7.0,1.4,3.79,42.0,418.0,82.0,20589.0,3584923.0,2285480.0,246007.0,1498076.0,6122487.0,232692.0,2996512.0,960298.0,2692675.0,7.033333,3.875,-18.0,23.34,15.49,27.78,5.0
2021-11-27,US_PA,40991,,,,,,5143.0,1721743.0,33251.0,4.0,0.38,0.92,1.36,13.1,2.74,7.22,486.0,3667.0,840.0,128182.0,10296639.0,7077762.0,655703.0,4002423.0,18031448.0,658214.0,10349983.0,2769772.0,7430988.0,0.561728,-7.339506,-17.0,31.08,19.67,33.33,5.0
2021-11-27,US_RI,2174,,,,,,0.0,188561.0,2915.0,0.0,0.39,0.78,1.22,12.98,2.45,7.06,12.0,143.0,28.0,5999.0,1003413.0,651725.0,58362.0,434328.0,1714653.0,56068.0,873059.0,274400.0,765072.0,2.466667,-5.458333,-21.0,32.8,20.95,31.48,5.0
2021-11-27,US_SC,4047,,,,,,0.0,915671.0,14186.0,0.0,0.31,1.21,1.48,15.59,3.43,9.37,47.0,389.0,107.0,56138.0,3535780.0,2379119.0,202024.0,1468909.0,6118807.0,190343.0,3080965.0,974936.0,2634512.0,5.844444,-4.777778,-18.0,37.22,22.38,35.19,5.0
2021-11-27,US_SD,1917,,,,,,0.0,164292.0,2320.0,0.0,0.4,0.75,0.97,11.59,2.13,6.71,40.0,234.0,70.0,11162.0,647114.0,451997.0,35897.0,260152.0,1135140.0,35039.0,586804.0,185516.0,480731.0,6.427778,-2.069444,-13.0,29.44,18.36,31.48,5.0
2021-11-27,US_TN,5995,,,,,,0.0,1280475.0,16826.0,0.0,0.39,1.07,1.5,15.14,3.18,8.44,127.0,802.0,255.0,80990.0,4713209.0,3095485.0,233038.0,1910195.0,8081410.0,216194.0,3858576.0,1236897.0,3372783.0,2.15,-5.339506,-17.0,34.1,21.76,27.78,5.0
2021-11-27,US_TX,14956,,,,,,37.0,4313070.0,73923.0,0.0,0.3,1.07,1.21,13.05,2.92,7.89,388.0,2810.0,925.0,393129.0,21595455.0,13904075.0,1360009.0,8824789.0,36862434.0,1230405.0,18474428.0,5737520.0,15793073.0,10.005556,1.716049,-23.0,31.9,19.9,33.33,5.0
2021-11-27,US_UT,9204,,,,,,0.0,592258.0,3487.0,0.0,0.25,0.64,0.81,10.46,1.97,5.33,62.0,456.0,189.0,25365.0,2397385.0,1443141.0,160394.0,1001271.0,4001214.0,154553.0,2041421.0,615074.0,1770907.0,0.54321,-7.604167,-18.0,21.41,14.57,33.33,5.0
2021-11-27,US_VT,1224,,,,,,0.0,48120.0,406.0,0.0,,0.9,1.01,10.91,2.23,5.54,8.0,66.0,21.0,2080.0,615934.0,436222.0,48583.0,239460.0,1101607.0,44924.0,527825.0,168773.0,453418.0,-1.95,-5.116667,-29.0,32.19,20.45,33.33,5.0
2021-11-27,US_VA,10279,,,,,,0.0,963739.0,14635.0,0.0,0.28,0.85,1.14,11.73,2.57,6.54,102.0,832.0,220.0,60221.0,7798920.0,4632976.0,444019.0,3198051.0,12883121.0,416179.0,6393468.0,1899044.0,5516063.0,1.722222,-8.541667,-19.0,31.04,18.89,27.78,5.0
2021-11-27,US_WA,6095,,,,,,0.0,770886.0,9256.0,0.0,0.31,0.7,1.1,10.51,2.09,5.74,74.0,695.0,186.0,34794.0,6543562.0,4240192.0,435747.0,2721243.0,11228003.0,421129.0,5508609.0,1790063.0,4935124.0,5.771605,3.381944,-18.0,34.43,20.68,31.48,5.0
2021-11-27,US_WV,2662,,,,,,0.0,290909.0,4817.0,0.0,0.49,0.97,1.64,12.92,2.75,7.3,63.0,567.0,185.0,21285.0,879051.0,765950.0,44323.0,374290.0,1689798.0,46219.0,964820.0,323225.0,744003.0,-0.955556,-6.938272,-14.0,32.98,22.51,29.63,5.0
2021-11-27,US_WI,22561,,,,,,0.0,968415.0,9944.0,0.0,0.39,0.86,1.22,11.85,2.42,6.25,255.0,1427.0,364.0,76006.0,4662566.0,3115321.0,300696.0,1892435.0,8080069.0,283250.0,3807811.0,1276632.0,3452828.0,-2.633333,-9.111111,-15.0,29.27,18.84,31.48,5.0
2021-11-27,US_WY,946,,,,,,0.0,110264.0,1347.0,0.0,,0.84,1.3,11.59,2.15,6.51,15.0,126.0,23.0,8112.0,320932.0,276010.0,26316.0,128086.0,623826.0,24114.0,307923.0,110117.0,262417.0,3.3125,-9.293651,-18.0,30.59,19.86,37.96,5.0
2021-11-27,US_AS,0,,,,,,0.0,5.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,48323.0,18682.0,547.0,22290.0,67553.0,556.0,35518.0,8505.0,31351.0,28.185185,25.12963,,,,,
2021-11-27,US_GU,94,,,,,,0.0,20124.0,264.0,0.0,,,,,,,,,,,173983.0,87477.0,10821.0,75591.0,272325.0,10099.0,135014.0,37583.0,123273.0,28.365079,24.055556,,,,,
2021-11-27,US_MP,231,,,,,,0.0,669.0,3.0,0.0,,,,,,,,,,,67280.0,10162.0,933.0,29633.0,78375.0,923.0,38485.0,4684.0,35240.0,28.597222,24.25,,,,,
2021-11-27,US_PR,576,,,,,,75.0,221512.0,3268.0,2.0,,,,,,,6.0,32.0,0.0,14065.0,3102625.0,2092489.0,139971.0,1319588.0,5335589.0,135627.0,2690338.0,905853.0,2361160.0,26.172222,20.7,-13.0,,,,
2021-11-27,US_VI,51,,,,,,0.0,7490.0,85.0,0.0,,,,,,,1.0,2.0,0.0,200.0,82201.0,34579.0,1815.0,35464.0,118595.0,1733.0,59714.0,14702.0,51904.0,27.030864,22.5,,,,,
2021-12-04,US_AL,3186,,,,,,478.0,848137.0,16185.0,13.0,0.3,1.0,1.63,13.22,2.82,8.28,49.0,334.0,99.0,78904.0,2814733.0,2339945.0,156227.0,1156207.0,5311207.0,151468.0,2791469.0,966234.0,2274438.0,13.627778,11.666667,-4.0,34.34,21.05,31.48,5.0
2021-12-04,US_AK,1873,,,,,,52.0,147192.0,1065.0,0.0,,,1.17,10.99,2.86,5.21,1.0,74.0,23.0,3234.0,552284.0,378906.0,39744.0,214708.0,971750.0,36201.0,463701.0,149003.0,400002.0,-31.123457,-35.157407,-11.0,33.21,19.74,45.83,5.0
2021-12-04,US_AZ,25660,,,,,,6043.0,1288234.0,22561.0,164.0,0.53,0.93,1.53,12.39,2.59,7.06,350.0,2536.0,619.0,93486.0,5497919.0,3902053.0,326982.0,2160118.0,9746039.0,306818.0,4719620.0,1537409.0,4009743.0,12.694444,-0.977778,-10.0,33.77,20.32,27.78,5.0
2021-12-04,US_AR,5760,,,,,,805.0,532973.0,8721.0,22.0,0.32,0.91,1.52,11.56,2.51,6.99,72.0,438.0,171.0,43207.0,1914912.0,1533601.0,109453.0,763271.0,3561421.0,104531.0,1834622.0,627359.0,1496069.0,16.319444,14.006944,-3.0,32.52,19.65,29.63,5.0
2021-12-04,US_CA,47096,39.0,26751.0,24733.0,,,2290.0,5109833.0,75006.0,19.0,0.31,0.87,1.09,11.23,2.29,6.32,336.0,3184.0,857.0,328080.0,35506366.0,22964039.0,2103934.0,14161440.0,60589671.0,1997539.0,31395152.0,9018972.0,25182341.0,9.577778,8.020833,-13.0,31.73,18.61,45.37,5.0
2021-12-04,US_CO,17399,,,,,,0.0,843446.0,9533.0,-24.0,0.51,0.75,1.13,10.65,2.09,5.75,208.0,1383.0,488.0,55470.0,4976496.0,3428034.0,308996.0,2007078.0,8720416.0,290846.0,4139714.0,1364164.0,3663983.0,2.814815,-7.265432,-10.0,29.65,17.29,42.13,5.0
2021-12-04,US_CT,6802,,,,,,0.0,425275.0,8925.0,0.0,0.4,1.0,1.29,12.89,2.71,7.1,84.0,475.0,107.0,27581.0,3574786.0,2285308.0,226761.0,1455338.0,6088039.0,218056.0,3020474.0,908047.0,2581869.0,1.527778,-5.409722,-6.0,32.13,19.28,35.19,5.0
2021-12-04,US_DE,3515,1.0,1777.0,341.0,72853.0,83398.0,538.0,156477.0,2018.0,3.0,,0.66,1.0,9.94,2.28,5.91,28.0,263.0,24.0,9708.0,836827.0,565902.0,55435.0,329922.0,1459889.0,53242.0,715365.0,218735.0,602450.0,8.0,2.322222,-4.0,27.48,15.83,37.04,5.0
2021-12-04,US_DC,920,,,,,,0.0,67430.0,1197.0,0.0,0.27,0.76,1.1,10.33,2.35,5.3,9.0,90.0,14.0,7872.0,712233.0,431621.0,33252.0,259105.0,1177579.0,36569.0,581898.0,163191.0,459194.0,8.166667,0.180556,,28.53,17.21,35.19,5.0
2021-12-04,US_FL,15292,,,,,,2000.0,3699624.0,61701.0,0.0,0.3,1.0,1.21,11.33,2.51,6.99,177.0,977.0,250.0,332567.0,18177536.0,11786126.0,1340196.0,7311945.0,31417561.0,1277675.0,15516949.0,4642480.0,13265491.0,16.516667,6.794444,-10.0,34.38,19.46,27.78,5.0
2021-12-04,US_GA,9695,3.0,1285.0,572.0,,,0.0,1634659.0,29537.0,0.0,0.29,0.97,1.22,11.87,2.62,7.23,147.0,796.0,207.0,167111.0,7140322.0,4932675.0,305487.0,2926049.0,12391699.0,294197.0,6304653.0,2016676.0,5241103.0,14.188889,9.91358,-6.0,32.07,18.55,33.33,5.0
2021-12-04,US_HI,737,,,,,,117.0,85203.0,1029.0,4.0,0.27,0.64,1.18,11.12,2.66,5.57,4.0,43.0,7.0,7102.0,1280945.0,675584.0,55678.0,520066.0,2106271.0,55421.0,1169958.0,276752.0,870383.0,20.15,13.809524,-21.0,37.75,20.41,49.54,5.0
2021-12-04,US_ID,3108,,,,,,687.0,308898.0,3971.0,18.0,0.42,1.05,1.53,14.29,2.84,7.87,34.0,293.0,79.0,16465.0,1050536.0,781729.0,76368.0,427137.0,1911340.0,73101.0,911734.0,310930.0,811812.0,2.183333,-4.145833,-7.0,39.24,23.56,27.78,5.0
2021-12-04,US_IL,49940,,,,,,0.0,1840377.0,29521.0,0.0,0.36,0.86,1.17,11.11,2.39,6.3,395.0,2499.0,536.0,113917.0,10898522.0,6592971.0,615890.0,4553510.0,18132229.0,589847.0,8809778.0,2698885.0,7850295.0,4.466667,-0.814815,-4.0,29.91,17.23,27.78,5.0
2021-12-04,US_IN,33870,,,,0.0,0.0,0.0,1121965.0,17712.0,0.0,0.46,0.94,1.61,12.44,2.64,7.27,343.0,2237.0,626.0,82437.0,4695597.0,2895773.0,280274.0,1940626.0,7898249.0,266617.0,3779340.0,1207385.0,3422356.0,3.983333,-0.194444,-3.0,29.97,19.71,33.33,5.0
2021-12-04,US_IA,14305,,,,,,4563.0,534623.0,7445.0,0.0,0.44,1.08,1.64,14.59,3.05,8.21,114.0,736.0,157.0,31720.0,2390578.0,1721994.0,163052.0,961767.0,4276039.0,153444.0,1987859.0,688231.0,1803700.0,1.987654,-3.5625,1.0,35.29,20.96,29.63,5.0
2021-12-04,US_KS,13221,,,,,,0.0,475373.0,6759.0,0.0,0.56,1.04,1.33,12.92,2.78,7.42,98.0,628.0,191.0,34248.0,2162403.0,1461420.0,121926.0,888957.0,3748827.0,115022.0,1942110.0,598272.0,1602802.0,6.95679,-0.240741,-2.0,32.82,19.46,37.04,5.0
2021-12-04,US_KY,16875,,,,,,111.0,799620.0,11210.0,14.0,0.44,1.03,1.69,13.27,2.77,8.04,149.0,957.0,282.0,115590.0,2998773.0,2292416.0,213783.0,1220463.0,5506921.0,198585.0,2711325.0,928716.0,2349259.0,10.872222,5.277778,-3.0,33.81,20.82,40.74,5.0
2021-12-04,US_LA,3738,,,,,,0.0,772789.0,14826.0,0.0,0.28,0.92,1.26,11.45,2.51,6.87,30.0,281.0,79.0,62829.0,2923044.0,2180045.0,177849.0,1202846.0,5283707.0,165256.0,2598473.0,912904.0,2282001.0,18.294444,15.598765,-11.0,31.27,19.23,57.87,5.0
2021-12-04,US_ME,4629,,,,,,876.0,123118.0,1336.0,4.0,0.26,0.49,0.97,6.59,1.18,3.57,39.0,336.0,111.0,6016.0,1217654.0,928127.0,132006.0,487505.0,2280037.0,125366.0,1110977.0,366393.0,979734.0,-7.366667,-14.979167,-6.0,19.25,11.5,29.63,5.0
2021-12-04,US_MD,9380,,,,,,1866.0,592912.0,11255.0,15.0,0.31,0.86,1.12,11.06,2.42,6.35,118.0,830.0,169.0,50628.0,5719332.0,3562761.0,333785.0,2372033.0,9629968.0,309005.0,4684934.0,1440013.0,4124685.0,8.561728,0.936508,-9.0,30.29,17.78,26.85,5.0
2021-12-04,US_MA,26139,,,,,,0.0,935844.0,19489.0,0.0,0.32,0.79,1.33,11.27,2.32,6.11,156.0,898.0,216.0,43395.0,6848502.0,4591668.0,369248.0,2778290.0,11809842.0,361012.0,5963862.0,1806994.0,4946453.0,-0.438889,-7.530864,-10.0,27.87,17.48,37.04,5.0
2021-12-04,US_MI,69913,,,,,,0.0,1514467.0,26077.0,0.0,0.54,0.91,1.39,11.96,2.48,6.53,496.0,4306.0,983.0,107695.0,7430624.0,5122488.0,418152.0,3034416.0,12973185.0,396664.0,6156202.0,2063613.0,5495667.0,1.138889,-4.277778,1.0,27.77,17.09,33.33,5.0
2021-12-04,US_MN,31702,,,,,,0.0,927055.0,9740.0,0.0,0.46,0.85,1.43,11.9,2.38,6.72,210.0,1600.0,345.0,40367.0,4974443.0,3118639.0,332298.0,1993122.0,8428053.0,314153.0,3918889.0,1251235.0,3559365.0,-1.85,-8.567901,-4.0,30.0,18.12,27.78,5.0
2021-12-04,US_MS,2872,,,,,,0.0,515504.0,10296.0,0.0,0.27,0.75,1.37,10.69,2.33,6.9,22.0,204.0,66.0,37411.0,1814682.0,1319673.0,81103.0,769933.0,3217590.0,78229.0,1609732.0,553409.0,1402229.0,16.851852,14.993056,-11.0,31.52,18.67,29.63,5.0
2021-12-04,US_MO,20104,,,,,,4161.0,934110.0,15570.0,14.0,0.46,0.99,1.54,13.59,2.73,7.9,194.0,1408.0,402.0,72589.0,4580298.0,2736007.0,229628.0,1826807.0,7548239.0,223090.0,3700892.0,1104563.0,3154998.0,9.061111,1.594444,-3.0,34.91,20.74,29.63,5.0
2021-12-04,US_MT,2236,,,,,,0.0,192446.0,2740.0,0.0,0.51,0.82,1.64,11.42,2.16,6.12,33.0,199.0,60.0,19714.0,716189.0,574061.0,55067.0,280626.0,1346908.0,51013.0,644304.0,226214.0,558228.0,-2.354167,-5.563492,-5.0,33.83,20.02,29.63,5.0
2021-12-04,US_NE,8577,,,,,,0.0,313935.0,3180.0,0.0,0.43,1.0,1.54,13.74,2.72,8.04,72.0,539.0,171.0,17741.0,1581477.0,971238.0,86067.0,637577.0,2644089.0,83210.0,1248389.0,397887.0,1120066.0,1.216667,-2.055556,-5.0,33.19,20.54,35.19,5.0
2021-12-04,US_NV,5376,,,,,,0.0,473150.0,8070.0,0.0,0.34,0.8,0.99,10.73,2.38,6.07,77.0,617.0,148.0,40968.0,2431169.0,1410006.0,170001.0,951311.0,4011685.0,162378.0,2059011.0,574405.0,1688143.0,2.394444,-7.477778,-12.0,30.07,16.77,33.33,5.0
2021-12-04,US_NH,9863,,,,,,0.0,165574.0,1739.0,0.0,0.54,0.84,1.76,12.59,2.55,7.11,54.0,391.0,85.0,8018.0,1243392.0,816911.0,102786.0,476578.0,2163149.0,76986.0,1211166.0,331204.0,884841.0,-6.538889,-14.372222,-5.0,32.35,19.35,40.74,5.0
2021-12-04,US_NJ,23888,,,,,,4414.0,1269232.0,28452.0,18.0,0.39,0.99,1.22,12.6,2.79,7.27,191.0,1125.0,195.0,81466.0,7962928.0,5283951.0,501984.0,3399422.0,13749559.0,480209.0,7095713.0,2189604.0,6069518.0,4.9375,-1.342593,-9.0,31.25,18.23,33.33,5.0
2021-12-04,US_NM,12368,,,,,,0.0,320520.0,5409.0,0.0,0.58,1.04,1.32,11.23,2.29,6.05,74.0,717.0,204.0,23831.0,1760372.0,1308821.0,105605.0,710372.0,3181545.0,101721.0,1622069.0,527503.0,1341483.0,7.783333,-5.191358,-13.0,30.45,18.18,27.78,5.0
2021-12-04,US_NY,58841,,,,,,7642.0,2768147.0,57241.0,30.0,0.32,0.85,1.17,11.1,2.34,6.17,444.0,3232.0,631.0,177886.0,17981965.0,11213177.0,1254463.0,7526549.0,30461698.0,1167285.0,15380445.0,4709873.0,13406951.0,0.494444,-5.111111,-12.0,28.5,17.53,47.22,5.0
2021-12-04,US_NC,18638,,,,,,0.0,1544835.0,18835.0,0.0,0.33,0.9,1.19,11.25,2.43,6.74,157.0,1228.0,348.0,92644.0,8161459.0,5163812.0,465605.0,3237134.0,13791746.0,444464.0,7476751.0,2052885.0,5734605.0,13.133333,5.733333,-5.0,30.96,17.84,33.33,5.0
2021-12-04,US_ND,3446,,,,,,451.0,164577.0,1953.0,3.0,0.65,0.92,1.51,11.98,2.4,6.7,46.0,242.0,67.0,9048.0,514552.0,363397.0,36114.0,201576.0,914374.0,33808.0,445816.0,139637.0,375024.0,-3.080247,-8.555556,-2.0,31.12,19.29,37.96,5.0
2021-12-04,US_OH,52173,,,,,,7793.0,1725669.0,26851.0,0.0,0.44,0.93,1.48,12.3,2.59,6.99,571.0,4075.0,1034.0,140969.0,8429839.0,5652555.0,564540.0,3441762.0,14665037.0,519634.0,6874227.0,2283011.0,6249226.0,3.05,-0.771605,-4.0,28.67,17.48,27.78,5.0
2021-12-04,US_OK,8200,,,,,,0.0,670420.0,11269.0,0.0,0.43,1.0,1.59,13.75,3.03,8.41,119.0,603.0,179.0,77973.0,2809771.0,2026148.0,137952.0,1121749.0,4974895.0,131529.0,2512408.0,803800.0,2057232.0,11.072222,4.583333,-2.0,34.95,21.58,41.67,5.0
2021-12-04,US_OR,7084,,,,,,0.0,394569.0,5243.0,0.0,0.2,0.47,0.79,7.16,1.41,3.82,42.0,421.0,94.0,20871.0,3681168.0,2360939.0,250451.0,1516828.0,6299207.0,234439.0,3031380.0,964258.0,2717345.0,4.266667,-0.833333,-9.0,23.9,15.33,27.78,5.0
2021-12-04,US_PA,51317,,,,,,9264.0,1773060.0,33859.0,113.0,0.47,0.95,1.48,12.73,2.69,7.37,522.0,4140.0,912.0,131685.0,10633189.0,7306300.0,666892.0,4083221.0,18607727.0,668168.0,10552257.0,2798937.0,7550912.0,5.0,-1.654321,-6.0,31.37,19.21,31.48,5.0
2021-12-04,US_RI,6297,,,,,,0.0,194858.0,2941.0,0.0,0.41,1.05,1.44,13.48,2.89,7.29,16.0,165.0,25.0,6122.0,1037964.0,676759.0,59500.0,444027.0,1775434.0,56498.0,889841.0,276009.0,776826.0,1.761111,-6.513889,-11.0,33.44,21.13,31.48,5.0
2021-12-04,US_SC,6051,,,,,,0.0,921722.0,14272.0,0.0,0.37,1.22,1.57,15.17,3.36,9.43,48.0,404.0,128.0,56529.0,3621423.0,2453353.0,207013.0,1488573.0,6283794.0,192572.0,3125281.0,982135.0,2663614.0,14.016667,7.909722,-3.0,38.66,23.35,35.19,5.0
2021-12-04,US_SD,3979,,,,,,0.0,168271.0,2357.0,0.0,0.36,0.74,1.31,11.77,2.44,6.18,41.0,231.0,67.0,11415.0,669277.0,467484.0,36764.0,265754.0,1173657.0,35613.0,599779.0,186687.0,488081.0,-0.061111,-5.333333,-2.0,29.63,19.08,31.48,5.0
2021-12-04,US_TN,12951,,,,,,0.0,1293426.0,17254.0,0.0,0.39,1.07,1.68,14.05,3.05,8.61,110.0,878.0,253.0,81771.0,4838879.0,3183616.0,237815.0,1930173.0,8301360.0,218457.0,3905921.0,1244437.0,3402764.0,12.955556,10.320988,-2.0,35.2,20.8,27.78,5.0
2021-12-04,US_TX,29355,,,,,,1920.0,4342425.0,74485.0,63.0,0.34,1.04,1.22,11.95,2.57,7.47,440.0,3004.0,950.0,395961.0,22170756.0,14247940.0,1385742.0,8969403.0,37807477.0,1242819.0,18712271.0,5771460.0,15984078.0,17.861111,10.975309,-8.0,32.93,19.49,33.33,5.0
2021-12-04,US_UT,9828,,,,,,0.0,602086.0,3564.0,0.0,0.32,0.68,1.0,10.35,1.87,5.43,71.0,458.0,184.0,25880.0,2488076.0,1494344.0,163739.0,1013820.0,4146453.0,156293.0,2085759.0,620710.0,1790832.0,2.654321,-2.652778,-5.0,21.55,14.42,33.33,5.0
2021-12-04,US_VT,4075,,,,,,566.0,52195.0,416.0,0.0,,0.83,1.41,10.38,1.96,5.46,20.0,79.0,21.0,2188.0,637132.0,450485.0,49332.0,243251.0,1137824.0,45238.0,537048.0,169668.0,458420.0,-4.322222,-11.138889,-19.0,33.08,19.47,33.33,5.0
2021-12-04,US_VA,12860,,,,,,0.0,976599.0,14753.0,0.0,0.28,0.9,1.2,11.41,2.43,6.52,161.0,990.0,245.0,61061.0,8056464.0,4792991.0,452871.0,3263003.0,13309662.0,420057.0,6497352.0,1909932.0,5595836.0,7.987654,1.277778,-7.0,32.06,18.18,27.78,5.0
2021-12-04,US_WA,12740,,,,,,0.0,783626.0,9466.0,0.0,0.35,0.73,1.14,10.72,2.2,5.75,88.0,722.0,200.0,35303.0,6737246.0,4365790.0,442885.0,2761835.0,11554626.0,424531.0,5584786.0,1797873.0,4987001.0,2.302469,-1.993056,-10.0,34.35,19.99,31.48,5.0
2021-12-04,US_WV,8918,,,,,,1168.0,299827.0,4962.0,0.0,0.49,0.98,1.79,12.56,2.56,7.18,65.0,580.0,173.0,21718.0,1180199.0,904325.0,50833.0,466133.0,2136051.0,51824.0,1242034.0,362302.0,880571.0,5.488889,-0.932099,-4.0,34.11,21.79,29.63,5.0
2021-12-04,US_WI,29297,,,,,,0.0,997712.0,10134.0,0.0,0.4,0.77,1.29,11.43,2.31,6.23,305.0,1586.0,425.0,77828.0,4813899.0,3219887.0,306997.0,1922911.0,8342331.0,286007.0,3857256.0,1281108.0,3490550.0,-0.572222,-6.697531,1.0,29.77,17.45,31.48,5.0
2021-12-04,US_WY,1548,,,,,,0.0,111812.0,1428.0,0.0,,0.89,1.82,11.13,2.15,6.01,11.0,111.0,32.0,8219.0,330779.0,285652.0,26970.0,130115.0,643976.0,24572.0,313280.0,111181.0,265972.0,4.055556,-5.777778,-7.0,30.44,19.3,37.96,5.0
2021-12-04,US_AS,5,,,,,,0.0,10.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,50465.0,18972.0,547.0,22404.0,69985.0,556.0,37060.0,8564.0,31524.0,26.888889,24.5,,,,,
2021-12-04,US_GU,84,,,,,,0.0,20208.0,267.0,0.0,,,,,,,,,,,177945.0,89988.0,11124.0,76098.0,279108.0,10238.0,136941.0,37808.0,124147.0,27.52381,23.287037,,,,,
2021-12-04,US_MP,435,,,,,,0.0,1104.0,3.0,0.0,,,,,,,,,,,72603.0,10917.0,1090.0,31052.0,84610.0,1010.0,40746.0,4721.0,36783.0,27.916667,23.333333,,,,,
2021-12-04,US_PR,776,,,,,,156.0,222288.0,3272.0,0.0,,,,,,,3.0,28.0,3.0,14086.0,3191087.0,2154293.0,141528.0,1332963.0,5487427.0,136056.0,2732856.0,909945.0,2379064.0,26.677778,22.811111,-6.0,,,,
2021-12-04,US_VI,40,,,,,,0.0,7530.0,87.0,0.0,,,,,,,0.0,1.0,0.0,201.0,84163.0,35962.0,1892.0,35786.0,122017.0,1783.0,60876.0,14813.0,52387.0,27.333333,23.291667,,,,,
2021-12-11,US_AL,3813,,,,,,713.0,851950.0,16265.0,22.0,0.32,0.81,1.48,12.17,2.61,7.64,47.0,367.0,124.0,79231.0,2877285.0,2385249.0,159128.0,1171430.0,5421984.0,152870.0,2819200.0,971650.0,2296493.0,20.322222,18.301587,-5.0,33.84,20.3,31.48,5.0
2021-12-11,US_AK,1433,,,,,,126.0,148607.0,1077.0,0.0,,0.82,0.89,10.54,2.45,5.48,2.0,66.0,10.0,3265.0,564164.0,385766.0,40217.0,219192.0,990974.0,36484.0,467984.0,149574.0,405346.0,-16.969136,-19.547619,-9.0,32.17,19.33,45.83,5.0
2021-12-11,US_AZ,24724,,,,,,3774.0,1312958.0,23021.0,74.0,0.5,0.88,1.5,12.22,2.37,6.9,304.0,2569.0,650.0,95651.0,5647884.0,3995402.0,332006.0,2197287.0,9994928.0,309336.0,4775438.0,1546584.0,4058743.0,4.938272,-5.0,-7.0,32.38,18.93,27.78,5.0
2021-12-11,US_AR,5235,,,,,,747.0,538208.0,8840.0,9.0,0.28,0.92,1.55,10.81,2.22,7.1,61.0,488.0,199.0,43700.0,1966776.0,1575367.0,112769.0,778107.0,3658474.0,106306.0,1858039.0,631733.0,1517140.0,13.555556,7.179012,-1.0,30.9,18.5,29.63,5.0
2021-12-11,US_CA,47460,40.0,26894.0,24904.0,,,1809.0,5157293.0,75468.0,23.0,0.3,0.83,1.04,11.08,2.25,6.04,381.0,3491.0,905.0,330825.0,36490463.0,23590929.0,2140905.0,14444474.0,62237831.0,2014538.0,31797338.0,9074684.0,25538138.0,5.794444,3.083333,-11.0,31.09,17.52,45.37,5.0
2021-12-11,US_CO,15740,,,,,,0.0,859186.0,9813.0,0.0,0.42,0.72,1.04,10.08,2.02,5.36,178.0,1331.0,459.0,56798.0,5150127.0,3540898.0,314558.0,2061855.0,9012781.0,293807.0,4191921.0,1371693.0,3729337.0,-8.382716,-21.685185,-8.0,28.87,16.38,42.13,5.0
2021-12-11,US_CT,14148,,,,,,0.0,439423.0,8972.0,0.0,0.46,0.82,1.23,12.11,2.53,6.83,117.0,631.0,136.0,28243.0,3685266.0,2374014.0,230533.0,1487856.0,6290997.0,219875.0,3065440.0,911107.0,2619271.0,6.188889,4.5625,-6.0,32.46,18.99,35.19,5.0
2021-12-11,US_DE,4202,,,,,,725.0,160124.0,2218.0,7.0,0.3,0.69,1.48,9.81,2.02,5.95,32.0,320.0,27.0,9951.0,864683.0,586489.0,56676.0,336493.0,1509609.0,53775.0,727771.0,220622.0,611454.0,13.361111,12.688889,-3.0,26.93,15.14,37.04,5.0
2021-12-11,US_DC,1272,,,,,,0.0,68702.0,1199.0,0.0,,0.84,0.96,10.38,2.24,5.77,11.0,110.0,20.0,7969.0,732572.0,443745.0,33537.0,264098.0,1210327.0,36925.0,595415.0,164266.0,465620.0,12.951389,10.25,,28.47,16.62,35.19,5.0
2021-12-11,US_FL,13590,,,,,,2590.0,3713214.0,62026.0,0.0,0.34,0.99,1.15,10.94,2.42,6.67,207.0,1088.0,262.0,333935.0,18620066.0,12050521.0,1360471.0,7406241.0,32146698.0,1286008.0,15662193.0,4662433.0,13388584.0,22.666667,18.844444,-8.0,34.57,19.25,27.78,5.0
